Day.Month	Hour	Precipitation[mm/h]
08.06	16	0.000000
08.06	17	0.000000
08.06	18	0.000000
08.06	19	0.000000
08.06	20	0.000000
08.06	21	0.000000
08.06	22	0.000000
08.06	23	0.000000
09.06	0	0.000000
09.06	1	0.000000
09.06	2	0.000000
09.06	3	0.000000
09.06	4	0.000000
09.06	5	0.000000
09.06	6	0.000000
09.06	7	0.000000
09.06	8	0.000000
09.06	9	0.000000
09.06	10	0.000000
09.06	11	0.000000
09.06	12	0.000000
09.06	13	0.000000
09.06	14	0.000000
09.06	15	0.000000
09.06	16	0.000000
09.06	17	0.000000
09.06	18	0.000000
09.06	19	0.000000
09.06	20	0.000000
09.06	21	0.000000
09.06	22	0.000000
09.06	23	0.000000
10.06	0	0.000000
10.06	1	0.000000
10.06	2	0.000000
10.06	3	0.000000
10.06	4	0.000000
10.06	5	0.000000
10.06	6	0.000000
10.06	7	0.000000
10.06	8	0.000000
10.06	9	0.000000
10.06	10	0.000000
10.06	11	0.000000
10.06	12	0.000000
10.06	13	0.000000
10.06	14	0.000000
10.06	15	0.000000
10.06	16	0.000000
10.06	17	0.000000
10.06	18	0.000000
10.06	19	0.000000
10.06	20	0.000000
10.06	21	0.000000
10.06	22	0.000000
10.06	23	0.000000
11.06	0	0.000000
11.06	1	0.000000
11.06	2	0.000000
11.06	3	0.000000
11.06	4	0.024000
11.06	5	0.048000
11.06	6	0.072000
11.06	7	0.048000
11.06	8	0.024000
11.06	9	0.000000
11.06	10	0.000000
11.06	11	0.000000
11.06	12	0.000000
11.06	13	0.024000
11.06	14	0.048000
11.06	15	0.072000
11.06	16	0.048000
11.06	17	0.024000
11.06	18	0.000000
11.06	19	0.000000
11.06	20	0.000000
11.06	21	0.000000
11.06	22	0.000000
11.06	23	0.000000
12.06	0	0.000000
12.06	1	0.000000
12.06	2	0.000000
12.06	3	0.000000
12.06	4	0.000000
12.06	5	0.000000
12.06	6	0.000000
12.06	7	0.000000
12.06	8	0.000000
12.06	9	0.000000
12.06	10	0.000000
12.06	11	0.000000
12.06	12	0.000000
12.06	13	0.000000
12.06	14	0.000000
12.06	15	0.000000
12.06	16	0.000000
12.06	17	0.000000
12.06	18	0.000000
12.06	19	0.000000
12.06	20	0.000000
12.06	21	0.000000
12.06	22	0.000000
12.06	23	0.000000
13.06	0	0.000000
13.06	1	0.000000
13.06	2	0.000000
13.06	3	0.000000
13.06	4	0.012000
13.06	5	0.024000
13.06	6	0.036000
13.06	7	0.036000
13.06	8	0.036000
13.06	9	0.036000
13.06	10	0.024000
13.06	11	0.012000
13.06	12	0.000000
13.06	13	0.000000
13.06	14	0.000000
13.06	15	0.000000
13.06	16	0.000000
13.06	17	0.000000
13.06	18	0.000000
13.06	19	0.000000
13.06	20	0.000000
13.06	21	0.000000
13.06	22	0.012000
13.06	23	0.024000
14.06	0	0.036000
14.06	1	0.036000
14.06	2	0.036000
14.06	3	0.036000
14.06	4	0.024000
14.06	5	0.012000
14.06	6	0.000000
14.06	7	0.000000
14.06	8	0.000000
14.06	9	0.000000
14.06	10	0.000000
14.06	11	0.000000
14.06	12	0.000000
14.06	13	0.000000
14.06	14	0.000000
14.06	15	0.000000
14.06	16	0.000000
14.06	17	0.000000
14.06	18	0.000000
14.06	19	0.000000
14.06	20	0.000000
14.06	21	0.000000
14.06	22	0.000000
14.06	23	0.000000
15.06	0	0.000000
15.06	1	0.000000
15.06	2	0.000000
15.06	3	0.000000
15.06	4	0.000000
15.06	5	0.000000
15.06	6	0.000000
15.06	7	0.000000
15.06	8	0.000000
15.06	9	0.000000
15.06	10	0.000000
15.06	11	0.000000
15.06	12	0.000000
15.06	13	0.000000
15.06	14	0.000000
15.06	15	0.000000
15.06	16	0.000000
15.06	17	0.000000
15.06	18	0.000000
15.06	19	0.000000
15.06	20	0.000000
15.06	21	0.000000
15.06	22	0.000000
15.06	23	0.000000
16.06	0	0.000000
16.06	1	0.000000
16.06	2	0.000000
16.06	3	0.000000
16.06	4	0.000000
16.06	5	0.000000
16.06	6	0.000000
16.06	7	0.000000
16.06	8	0.000000
16.06	9	0.000000
16.06	10	0.000000
16.06	11	0.000000
16.06	12	0.000000
16.06	13	0.000000
16.06	14	0.000000
16.06	15	0.000000
16.06	16	0.000000
16.06	17	0.000000
16.06	18	0.000000
16.06	19	0.000000
16.06	20	0.000000
16.06	21	0.000000
16.06	22	0.000000
16.06	23	0.000000
17.06	0	0.000000
17.06	1	0.000000
17.06	2	0.000000
17.06	3	0.000000
17.06	4	0.000000
17.06	5	0.000000
17.06	6	0.000000
17.06	7	0.000000
17.06	8	0.000000
17.06	9	0.000000
17.06	10	0.000000
17.06	11	0.000000
17.06	12	0.000000
17.06	13	0.000000
17.06	14	0.000000
17.06	15	0.000000
17.06	16	0.000000
17.06	17	0.000000
17.06	18	0.000000
17.06	19	0.000000
17.06	20	0.000000
17.06	21	0.000000
17.06	22	0.000000
17.06	23	0.000000
18.06	0	0.000000
18.06	1	0.000000
18.06	2	0.000000
18.06	3	0.000000
18.06	4	0.000000
18.06	5	0.000000
18.06	6	0.000000
18.06	7	0.000000
18.06	8	0.000000
18.06	9	0.000000
18.06	10	0.000000
18.06	11	0.000000
18.06	12	0.000000
18.06	13	0.000000
18.06	14	0.000000
18.06	15	0.000000
18.06	16	0.000000
18.06	17	0.000000
18.06	18	0.000000
18.06	19	0.000000
18.06	20	0.000000
18.06	21	0.000000
18.06	22	0.000000
18.06	23	0.000000
19.06	0	0.000000
19.06	1	0.000000
19.06	2	0.000000
19.06	3	0.000000
19.06	4	0.000000
19.06	5	0.000000
19.06	6	0.000000
19.06	7	0.000000
19.06	8	0.000000
19.06	9	0.000000
19.06	10	0.000000
19.06	11	0.000000
19.06	12	0.000000
19.06	13	0.000000
19.06	14	0.000000
19.06	15	0.000000
19.06	16	0.000000
19.06	17	0.000000
19.06	18	0.000000
19.06	19	0.000000
19.06	20	0.000000
19.06	21	0.000000
19.06	22	0.000000
19.06	23	0.000000
20.06	0	0.000000
20.06	1	0.000000
20.06	2	0.000000
20.06	3	0.000000
20.06	4	0.000000
20.06	5	0.000000
20.06	6	0.000000
20.06	7	0.000000
20.06	8	0.000000
20.06	9	0.000000
20.06	10	0.000000
20.06	11	0.000000
20.06	12	0.000000
20.06	13	0.000000
20.06	14	0.000000
20.06	15	0.000000
20.06	16	0.000000
20.06	17	0.000000
20.06	18	0.000000
20.06	19	0.000000
20.06	20	0.000000
20.06	21	0.000000
20.06	22	0.000000
20.06	23	0.000000
21.06	0	0.000000
21.06	1	0.000000
21.06	2	0.000000
21.06	3	0.000000
21.06	4	0.000000
21.06	5	0.000000
21.06	6	0.000000
21.06	7	0.000000
21.06	8	0.000000
21.06	9	0.000000
21.06	10	0.000000
21.06	11	0.000000
21.06	12	0.000000
21.06	13	0.002400
21.06	14	0.004800
21.06	15	0.007200
21.06	16	0.004800
21.06	17	0.002400
21.06	18	0.000000
21.06	19	0.000000
21.06	20	0.000000
21.06	21	0.000000
21.06	22	0.000000
21.06	23	0.000000
22.06	0	0.000000
22.06	1	0.000000
22.06	2	0.000000
22.06	3	0.000000
22.06	4	0.000000
22.06	5	0.000000
22.06	6	0.000000
22.06	7	0.000000
22.06	8	0.000000
22.06	9	0.000000
22.06	10	0.000000
22.06	11	0.000000
22.06	12	0.000000
22.06	13	0.000000
22.06	14	0.000000
22.06	15	0.000000
22.06	16	0.000000
22.06	17	0.000000
22.06	18	0.000000
22.06	19	0.000000
22.06	20	0.000000
22.06	21	0.000000
22.06	22	0.000000
22.06	23	0.000000
23.06	0	0.000000
23.06	1	0.000000
23.06	2	0.000000
23.06	3	0.000000
23.06	4	0.000000
23.06	5	0.000000
23.06	6	0.000000
23.06	7	0.000000
23.06	8	0.000000
23.06	9	0.000000
23.06	10	0.000000
23.06	11	0.000000
23.06	12	0.000000
23.06	13	0.000000
23.06	14	0.000000
23.06	15	0.000000
23.06	16	0.000000
23.06	17	0.000000
23.06	18	0.000000
23.06	19	0.000000
23.06	20	0.000000
23.06	21	0.000000
23.06	22	0.000000
23.06	23	0.000000
24.06	0	0.000000
24.06	1	0.000000
24.06	2	0.000000
24.06	3	0.000000
24.06	4	0.000000
24.06	5	0.000000
24.06	6	0.000000
24.06	7	0.000000
24.06	8	0.000000
24.06	9	0.000000
24.06	10	0.000000
24.06	11	0.000000
24.06	12	0.000000
24.06	13	0.000000
24.06	14	0.000000
24.06	15	0.000000
24.06	16	0.000000
24.06	17	0.000000
24.06	18	0.000000
24.06	19	0.000000
24.06	20	0.000000
24.06	21	0.000000
24.06	22	0.000000
24.06	23	0.000000
25.06	0	0.000000
25.06	1	0.000000
25.06	2	0.000000
25.06	3	0.000000
25.06	4	0.000000
25.06	5	0.000000
25.06	6	0.000000
25.06	7	0.000000
25.06	8	0.000000
25.06	9	0.000000
25.06	10	0.000000
25.06	11	0.000000
25.06	12	0.000000
25.06	13	0.000000
25.06	14	0.000000
25.06	15	0.000000
25.06	16	0.000000
25.06	17	0.000000
25.06	18	0.000000
25.06	19	0.000000
25.06	20	0.000000
25.06	21	0.000000
25.06	22	0.000000
25.06	23	0.000000
26.06	0	0.000000
26.06	1	0.000000
26.06	2	0.000000
26.06	3	0.000000
26.06	4	0.000000
26.06	5	0.000000
26.06	6	0.000000
26.06	7	0.000000
26.06	8	0.000000
26.06	9	0.000000
26.06	10	0.000000
26.06	11	0.000000
26.06	12	0.000000
26.06	13	0.000000
26.06	14	0.000000
26.06	15	0.000000
26.06	16	0.000000
26.06	17	0.000000
26.06	18	0.000000
26.06	19	0.000000
26.06	20	0.000000
26.06	21	0.000000
26.06	22	0.000000
26.06	23	0.000000
27.06	0	0.000000
27.06	1	0.000000
27.06	2	0.000000
27.06	3	0.000000
27.06	4	0.000000
27.06	5	0.000000
27.06	6	0.000000
27.06	7	0.000000
27.06	8	0.000000
27.06	9	0.000000
27.06	10	0.000000
27.06	11	0.000000
27.06	12	0.000000
27.06	13	0.000000
27.06	14	0.000000
27.06	15	0.000000
27.06	16	0.000000
27.06	17	0.000000
27.06	18	0.000000
27.06	19	0.000000
27.06	20	0.000000
27.06	21	0.000000
27.06	22	0.000000
27.06	23	0.000000
28.06	0	0.000000
28.06	1	0.000000
28.06	2	0.000000
28.06	3	0.000000
28.06	4	0.000000
28.06	5	0.000000
28.06	6	0.000000
28.06	7	0.000000
28.06	8	0.000000
28.06	9	0.000000
28.06	10	0.000000
28.06	11	0.000000
28.06	12	0.000000
28.06	13	0.000000
28.06	14	0.000000
28.06	15	0.000000
28.06	16	0.000000
28.06	17	0.000000
28.06	18	0.000000
28.06	19	0.000000
28.06	20	0.000000
28.06	21	0.000000
28.06	22	0.000000
28.06	23	0.000000
29.06	0	0.000000
29.06	1	0.000000
29.06	2	0.000000
29.06	3	0.000000
29.06	4	0.000000
29.06	5	0.000000
29.06	6	0.000000
29.06	7	0.000000
29.06	8	0.000000
29.06	9	0.000000
29.06	10	0.000000
29.06	11	0.000000
29.06	12	0.000000
29.06	13	0.000000
29.06	14	0.000000
29.06	15	0.000000
29.06	16	0.000000
29.06	17	0.000000
29.06	18	0.000000
29.06	19	0.000000
29.06	20	0.000000
29.06	21	0.000000
29.06	22	0.000000
29.06	23	0.000000
30.06	0	0.000000
30.06	1	0.000000
30.06	2	0.000000
30.06	3	0.000000
30.06	4	0.000000
30.06	5	0.000000
30.06	6	0.000000
30.06	7	0.000000
30.06	8	0.000000
30.06	9	0.000000
30.06	10	0.000000
30.06	11	0.000000
30.06	12	0.000000
30.06	13	0.000000
30.06	14	0.000000
30.06	15	0.000000
30.06	16	0.000000
30.06	17	0.000000
30.06	18	0.000000
30.06	19	0.000000
30.06	20	0.000000
30.06	21	0.000000
30.06	22	0.000000
30.06	23	0.000000
01.07	0	0.000000
01.07	1	0.000000
01.07	2	0.000000
01.07	3	0.000000
01.07	4	0.000000
01.07	5	0.000000
01.07	6	0.000000
01.07	7	0.000000
01.07	8	0.000000
01.07	9	0.000000
01.07	10	0.000000
01.07	11	0.000000
01.07	12	0.000000
01.07	13	0.000000
01.07	14	0.000000
01.07	15	0.000000
01.07	16	0.000000
01.07	17	0.000000
01.07	18	0.000000
01.07	19	0.000000
01.07	20	0.000000
01.07	21	0.000000
01.07	22	0.000000
01.07	23	0.000000
02.07	0	0.000000
02.07	1	0.000000
02.07	2	0.000000
02.07	3	0.000000
02.07	4	0.000000
02.07	5	0.000000
02.07	6	0.000000
02.07	7	0.000000
02.07	8	0.000000
02.07	9	0.000000
02.07	10	0.000000
02.07	11	0.000000
02.07	12	0.000000
02.07	13	0.000000
02.07	14	0.000000
02.07	15	0.000000
02.07	16	0.000000
02.07	17	0.000000
02.07	18	0.000000
02.07	19	0.000000
02.07	20	0.000000
02.07	21	0.000000
02.07	22	0.000000
02.07	23	0.000000
03.07	0	0.000000
03.07	1	0.000000
03.07	2	0.000000
03.07	3	0.000000
03.07	4	0.000000
03.07	5	0.000000
03.07	6	0.000000
03.07	7	0.000000
03.07	8	0.000000
03.07	9	0.000000
03.07	10	0.000000
03.07	11	0.000000
03.07	12	0.000000
03.07	13	0.000000
03.07	14	0.000000
03.07	15	0.000000
03.07	16	0.000000
03.07	17	0.000000
03.07	18	0.000000
03.07	19	0.000000
03.07	20	0.000000
03.07	21	0.000000
03.07	22	0.000000
03.07	23	0.000000
04.07	0	0.000000
04.07	1	0.000000
04.07	2	0.000000
04.07	3	0.000000
04.07	4	0.000000
04.07	5	0.000000
04.07	6	0.000000
04.07	7	0.000000
04.07	8	0.000000
04.07	9	0.000000
04.07	10	0.000000
04.07	11	0.000000
04.07	12	0.000000
04.07	13	0.000000
04.07	14	0.000000
04.07	15	0.000000
04.07	16	0.000000
04.07	17	0.000000
04.07	18	0.000000
04.07	19	0.000000
04.07	20	0.000000
04.07	21	0.000000
04.07	22	0.000000
04.07	23	0.000000
05.07	0	0.000000
05.07	1	0.000000
05.07	2	0.000000
05.07	3	0.000000
05.07	4	0.000000
05.07	5	0.000000
05.07	6	0.000000
05.07	7	0.000000
05.07	8	0.000000
05.07	9	0.000000
05.07	10	0.000000
05.07	11	0.000000
05.07	12	0.000000
05.07	13	0.000000
05.07	14	0.000000
05.07	15	0.000000
05.07	16	0.000000
05.07	17	0.000000
05.07	18	0.000000
05.07	19	0.000000
05.07	20	0.000000
05.07	21	0.000000
05.07	22	0.000000
05.07	23	0.000000
06.07	0	0.000000
06.07	1	0.000000
06.07	2	0.000000
06.07	3	0.000000
06.07	4	0.000000
06.07	5	0.000000
06.07	6	0.000000
06.07	7	0.000000
06.07	8	0.000000
06.07	9	0.000000
06.07	10	0.000000
06.07	11	0.000000
06.07	12	0.000000
06.07	13	0.768000
06.07	14	1.536000
06.07	15	2.304000
06.07	16	1.536000
06.07	17	0.768000
06.07	18	0.000000
06.07	19	0.000000
06.07	20	0.000000
06.07	21	0.000000
06.07	22	0.000000
06.07	23	0.000000
07.07	0	0.000000
07.07	1	0.000000
07.07	2	0.000000
07.07	3	0.000000
07.07	4	0.000000
07.07	5	0.000000
07.07	6	0.000000
07.07	7	0.000000
07.07	8	0.000000
07.07	9	0.000000
07.07	10	0.012000
07.07	11	0.024000
07.07	12	0.036000
07.07	13	0.444000
07.07	14	0.852000
07.07	15	1.260000
07.07	16	0.924000
07.07	17	0.588000
07.07	18	0.252000
07.07	19	0.180000
07.07	20	0.108000
07.07	21	0.036000
07.07	22	0.024000
07.07	23	0.012000
08.07	0	0.000000
08.07	1	0.000000
08.07	2	0.000000
08.07	3	0.000000
08.07	4	0.000000
08.07	5	0.000000
08.07	6	0.000000
08.07	7	0.151200
08.07	8	0.302400
08.07	9	0.453600
08.07	10	0.470400
08.07	11	0.487200
08.07	12	0.504000
08.07	13	0.480000
08.07	14	0.456000
08.07	15	0.432000
08.07	16	0.300000
08.07	17	0.168000
08.07	18	0.036000
08.07	19	0.132000
08.07	20	0.228000
08.07	21	0.324000
08.07	22	0.276000
08.07	23	0.228000
09.07	0	0.180000
09.07	1	0.132000
09.07	2	0.084000
09.07	3	0.036000
09.07	4	0.024000
09.07	5	0.012000
09.07	6	0.000000
09.07	7	0.000000
09.07	8	0.000000
09.07	9	0.000000
09.07	10	0.000000
09.07	11	0.000000
09.07	12	0.000000
09.07	13	0.000000
09.07	14	0.000000
09.07	15	0.000000
09.07	16	0.000000
09.07	17	0.000000
09.07	18	0.000000
09.07	19	0.000000
09.07	20	0.000000
09.07	21	0.000000
09.07	22	0.000000
09.07	23	0.000000
10.07	0	0.000000
10.07	1	0.000000
10.07	2	0.000000
10.07	3	0.000000
10.07	4	0.000000
10.07	5	0.000000
10.07	6	0.000000
10.07	7	0.000000
10.07	8	0.000000
10.07	9	0.000000
10.07	10	0.000000
10.07	11	0.000000
10.07	12	0.000000
10.07	13	0.000000
10.07	14	0.000000
10.07	15	0.000000
10.07	16	0.000000
10.07	17	0.000000
10.07	18	0.000000
10.07	19	0.000000
10.07	20	0.000000
10.07	21	0.000000
10.07	22	0.000000
10.07	23	0.000000
11.07	0	0.000000
11.07	1	0.000000
11.07	2	0.000000
11.07	3	0.000000
11.07	4	0.000000
11.07	5	0.000000
11.07	6	0.000000
11.07	7	0.000000
11.07	8	0.000000
11.07	9	0.000000
11.07	10	0.000000
11.07	11	0.000000
11.07	12	0.000000
11.07	13	0.000000
11.07	14	0.000000
11.07	15	0.000000
11.07	16	0.000000
11.07	17	0.000000
11.07	18	0.000000
11.07	19	0.000000
11.07	20	0.000000
11.07	21	0.000000
11.07	22	0.000000
11.07	23	0.000000
12.07	0	0.000000
12.07	1	0.000000
12.07	2	0.000000
12.07	3	0.000000
12.07	4	0.000000
12.07	5	0.000000
12.07	6	0.000000
12.07	7	0.000000
12.07	8	0.000000
12.07	9	0.000000
12.07	10	0.000000
12.07	11	0.000000
12.07	12	0.000000
12.07	13	0.000000
12.07	14	0.000000
12.07	15	0.000000
12.07	16	0.000000
12.07	17	0.000000
12.07	18	0.000000
12.07	19	0.000000
12.07	20	0.000000
12.07	21	0.000000
12.07	22	0.000000
12.07	23	0.000000
13.07	0	0.000000
13.07	1	0.000000
13.07	2	0.000000
13.07	3	0.000000
13.07	4	0.000000
13.07	5	0.000000
13.07	6	0.000000
13.07	7	0.024000
13.07	8	0.048000
13.07	9	0.072000
13.07	10	0.108000
13.07	11	0.144000
13.07	12	0.180000
13.07	13	0.120000
13.07	14	0.060000
13.07	15	0.000000
13.07	16	0.000000
13.07	17	0.000000
13.07	18	0.000000
13.07	19	0.000000
13.07	20	0.000000
13.07	21	0.000000
13.07	22	0.000000
13.07	23	0.000000
14.07	0	0.000000
14.07	1	0.000000
14.07	2	0.000000
14.07	3	0.000000
14.07	4	0.000000
14.07	5	0.000000
14.07	6	0.000000
14.07	7	0.000000
14.07	8	0.000000
14.07	9	0.000000
14.07	10	0.012000
14.07	11	0.024000
14.07	12	0.036000
14.07	13	0.024000
14.07	14	0.012000
14.07	15	0.000000
14.07	16	0.000000
14.07	17	0.000000
14.07	18	0.000000
14.07	19	0.000000
14.07	20	0.000000
14.07	21	0.000000
14.07	22	0.000000
14.07	23	0.000000
15.07	0	0.000000
15.07	1	0.000000
15.07	2	0.000000
15.07	3	0.000000
15.07	4	0.000000
15.07	5	0.000000
15.07	6	0.000000
15.07	7	0.000000
15.07	8	0.000000
15.07	9	0.000000
15.07	10	0.000000
15.07	11	0.000000
15.07	12	0.000000
15.07	13	0.000000
15.07	14	0.000000
15.07	15	0.000000
15.07	16	0.000000
15.07	17	0.000000
15.07	18	0.000000
15.07	19	0.000000
15.07	20	0.000000
15.07	21	0.000000
15.07	22	0.000000
15.07	23	0.000000
16.07	0	0.000000
16.07	1	0.000000
16.07	2	0.000000
16.07	3	0.000000
16.07	4	0.000000
16.07	5	0.000000
16.07	6	0.000000
16.07	7	0.000000
16.07	8	0.000000
16.07	9	0.000000
16.07	10	0.000000
16.07	11	0.000000
16.07	12	0.000000
16.07	13	0.072000
16.07	14	0.144000
16.07	15	0.216000
16.07	16	0.156000
16.07	17	0.096000
16.07	18	0.036000
16.07	19	0.036000
16.07	20	0.036000
16.07	21	0.036000
16.07	22	0.060000
16.07	23	0.084000
17.07	0	0.108000
17.07	1	0.084000
17.07	2	0.060000
17.07	3	0.036000
17.07	4	0.024000
17.07	5	0.012000
17.07	6	0.000000
17.07	7	0.000000
17.07	8	0.000000
17.07	9	0.000000
17.07	10	0.036000
17.07	11	0.072000
17.07	12	0.108000
17.07	13	0.132000
17.07	14	0.156000
17.07	15	0.180000
17.07	16	0.216000
17.07	17	0.252000
17.07	18	0.288000
17.07	19	0.312000
17.07	20	0.336000
17.07	21	0.360000
17.07	22	0.240000
17.07	23	0.120000
18.07	0	0.000000
18.07	1	0.000000
18.07	2	0.000000
18.07	3	0.000000
18.07	4	0.000000
18.07	5	0.000000
18.07	6	0.000000
18.07	7	0.000000
18.07	8	0.000000
18.07	9	0.000000
18.07	10	0.000000
18.07	11	0.000000
18.07	12	0.000000
18.07	13	0.000000
18.07	14	0.000000
18.07	15	0.000000
18.07	16	0.000000
18.07	17	0.000000
18.07	18	0.000000
18.07	19	0.000000
18.07	20	0.000000
18.07	21	0.000000
18.07	22	0.000000
18.07	23	0.000000
19.07	0	0.000000
19.07	1	0.000000
19.07	2	0.000000
19.07	3	0.000000
19.07	4	0.000000
19.07	5	0.000000
19.07	6	0.000000
19.07	7	0.000000
19.07	8	0.000000
19.07	9	0.000000
19.07	10	0.000000
19.07	11	0.000000
19.07	12	0.000000
19.07	13	0.000000
19.07	14	0.000000
19.07	15	0.000000
19.07	16	0.000000
19.07	17	0.000000
19.07	18	0.000000
19.07	19	0.000000
19.07	20	0.000000
19.07	21	0.000000
19.07	22	0.000000
19.07	23	0.000000
20.07	0	0.000000
20.07	1	0.000000
20.07	2	0.000000
20.07	3	0.000000
20.07	4	0.000000
20.07	5	0.000000
20.07	6	0.000000
20.07	7	0.000000
20.07	8	0.000000
20.07	9	0.000000
20.07	10	0.000000
20.07	11	0.000000
20.07	12	0.000000
20.07	13	0.000000
20.07	14	0.000000
20.07	15	0.000000
20.07	16	0.000000
20.07	17	0.000000
20.07	18	0.000000
20.07	19	0.000000
20.07	20	0.000000
20.07	21	0.000000
20.07	22	0.204000
20.07	23	0.408000
21.07	0	0.612000
21.07	1	0.489600
21.07	2	0.367200
21.07	3	0.244800
21.07	4	0.163200
21.07	5	0.081600
21.07	6	0.000000
21.07	7	0.000000
21.07	8	0.000000
21.07	9	0.000000
21.07	10	0.000000
21.07	11	0.000000
21.07	12	0.000000
21.07	13	0.000000
21.07	14	0.000000
21.07	15	0.000000
21.07	16	0.000000
21.07	17	0.000000
21.07	18	0.000000
21.07	19	0.000000
21.07	20	0.000000
21.07	21	0.000000
21.07	22	0.000000
21.07	23	0.000000
22.07	0	0.000000
22.07	1	0.000000
22.07	2	0.000000
22.07	3	0.000000
22.07	4	0.000000
22.07	5	0.000000
22.07	6	0.000000
22.07	7	0.000000
22.07	8	0.000000
22.07	9	0.000000
22.07	10	0.000000
22.07	11	0.000000
22.07	12	0.000000
22.07	13	0.000000
22.07	14	0.000000
22.07	15	0.000000
22.07	16	0.000000
22.07	17	0.000000
22.07	18	0.000000
22.07	19	0.000000
22.07	20	0.000000
22.07	21	0.000000
22.07	22	0.000000
22.07	23	0.000000
23.07	0	0.000000
23.07	1	0.000000
23.07	2	0.000000
23.07	3	0.000000
23.07	4	0.000000
23.07	5	0.000000
23.07	6	0.000000
23.07	7	0.000000
23.07	8	0.000000
23.07	9	0.000000
23.07	10	0.000000
23.07	11	0.000000
23.07	12	0.000000
23.07	13	0.000000
23.07	14	0.000000
23.07	15	0.000000
23.07	16	0.000000
23.07	17	0.000000
23.07	18	0.000000
23.07	19	0.000000
23.07	20	0.000000
23.07	21	0.000000
23.07	22	0.000000
23.07	23	0.000000
24.07	0	0.000000
24.07	1	0.000000
24.07	2	0.000000
24.07	3	0.000000
24.07	4	0.000000
24.07	5	0.000000
24.07	6	0.000000
24.07	7	0.000000
24.07	8	0.000000
24.07	9	0.000000
24.07	10	0.000000
24.07	11	0.000000
24.07	12	0.000000
24.07	13	0.000000
24.07	14	0.000000
24.07	15	0.000000
24.07	16	0.000000
24.07	17	0.000000
24.07	18	0.000000
24.07	19	0.000000
24.07	20	0.000000
24.07	21	0.000000
24.07	22	0.000000
24.07	23	0.000000
25.07	0	0.000000
25.07	1	0.000000
25.07	2	0.000000
25.07	3	0.000000
25.07	4	0.000000
25.07	5	0.000000
25.07	6	0.000000
25.07	7	0.000000
25.07	8	0.000000
25.07	9	0.000000
25.07	10	0.000000
25.07	11	0.000000
25.07	12	0.000000
25.07	13	0.000000
25.07	14	0.000000
25.07	15	0.000000
25.07	16	0.000000
25.07	17	0.000000
25.07	18	0.000000
25.07	19	0.000000
25.07	20	0.000000
25.07	21	0.000000
25.07	22	0.000000
25.07	23	0.000000
26.07	0	0.000000
26.07	1	0.000000
26.07	2	0.000000
26.07	3	0.000000
26.07	4	0.000000
26.07	5	0.000000
26.07	6	0.000000
26.07	7	0.000000
26.07	8	0.000000
26.07	9	0.000000
26.07	10	0.000000
26.07	11	0.000000
26.07	12	0.000000
26.07	13	0.000000
26.07	14	0.000000
26.07	15	0.000000
26.07	16	0.000000
26.07	17	0.000000
26.07	18	0.000000
26.07	19	0.000000
26.07	20	0.000000
26.07	21	0.000000
26.07	22	0.000000
26.07	23	0.000000
27.07	0	0.000000
27.07	1	0.004800
27.07	2	0.009600
27.07	3	0.014400
27.07	4	0.021600
27.07	5	0.028800
27.07	6	0.036000
27.07	7	0.206400
27.07	8	0.376800
27.07	9	0.547200
27.07	10	0.532800
27.07	11	0.518400
27.07	12	0.504000
27.07	13	0.408000
27.07	14	0.312000
27.07	15	0.216000
27.07	16	0.180000
27.07	17	0.144000
27.07	18	0.108000
27.07	19	0.084000
27.07	20	0.060000
27.07	21	0.036000
27.07	22	0.024000
27.07	23	0.012000
28.07	0	0.000000
28.07	1	0.000000
28.07	2	0.000000
28.07	3	0.000000
28.07	4	0.000000
28.07	5	0.000000
28.07	6	0.000000
28.07	7	0.000000
28.07	8	0.000000
28.07	9	0.000000
28.07	10	0.000000
28.07	11	0.000000
28.07	12	0.000000
28.07	13	0.000000
28.07	14	0.000000
28.07	15	0.000000
28.07	16	0.000000
28.07	17	0.000000
28.07	18	0.000000
28.07	19	0.000000
28.07	20	0.000000
28.07	21	0.000000
28.07	22	0.000000
28.07	23	0.000000
29.07	0	0.000000
29.07	1	0.000000
29.07	2	0.000000
29.07	3	0.000000
29.07	4	0.000000
29.07	5	0.000000
29.07	6	0.000000
29.07	7	0.000000
29.07	8	0.000000
29.07	9	0.000000
29.07	10	0.000000
29.07	11	0.000000
29.07	12	0.000000
29.07	13	0.000000
29.07	14	0.000000
29.07	15	0.000000
29.07	16	0.000000
29.07	17	0.000000
29.07	18	0.000000
29.07	19	0.000000
29.07	20	0.000000
29.07	21	0.000000
29.07	22	0.000000
29.07	23	0.000000
30.07	0	0.000000
30.07	1	0.000000
30.07	2	0.000000
30.07	3	0.000000
30.07	4	0.000000
30.07	5	0.000000
30.07	6	0.000000
30.07	7	0.000000
30.07	8	0.000000
30.07	9	0.000000
30.07	10	0.000000
30.07	11	0.000000
30.07	12	0.000000
30.07	13	0.000000
30.07	14	0.000000
30.07	15	0.000000
30.07	16	0.000000
30.07	17	0.000000
30.07	18	0.000000
30.07	19	0.000000
30.07	20	0.000000
30.07	21	0.000000
30.07	22	0.000000
30.07	23	0.000000
31.07	0	0.000000
31.07	1	0.000000
31.07	2	0.000000
31.07	3	0.000000
31.07	4	0.000000
31.07	5	0.000000
31.07	6	0.000000
31.07	7	0.024000
31.07	8	0.048000
31.07	9	0.072000
31.07	10	0.048000
31.07	11	0.024000
31.07	12	0.000000
31.07	13	0.000000
